Transaction_ID,Order_Date,Product_ID,Product_Name,Category,Unit_Price,Quantity,Total_Sales,Customer_ID,Store_ID,City,Payment_Method,Month
T2397,18-08-2024,P1003,Cooking Oil,Grocery,76,9,684,C680,S02,Mumbai,Cash,8
T2398,08-04-2024,P1001,Rice,Grocery,434,3,1302,C365,S04,Bangalore,UPI,4
T2399,21-11-2024,P5001,Soft Drink,Beverages,464,2,928,C270,S01,Delhi,Cash,11
T2400,02-02-2024,P3002,Chips,Snacks,161,2,322,C450,S01,Chennai,Cash,2
T2401,21-02-2024,P4001,Milk,Dairy,364,8,2912,C109,S01,Delhi,Cash,2
T2402,18-04-2024,P5001,Soft Drink,Beverages,69,1,69,C634,S01,Bangalore,UPI,4
T2403,05-09-2024,P4002,Butter,Dairy,497,5,2485,C584,S03,Chennai,Card,9
T2404,24-06-2024,P3001,Biscuits,Snacks,369,6,2214,C422,S02,Delhi,UPI,6
T2405,30-01-2024,P3002,Chips,Snacks,332,7,2324,C464,S03,Hyderabad,Cash,1
T2406,12-03-2024,P4001,Milk,Dairy,391,7,2737,C126,S01,Chennai,Card,3
T2407,12-11-2024,P2001,Shampoo,Personal Care,251,6,1506,C802,S04,Chennai,Card,11
T2408,13-06-2024,P2001,Shampoo,Personal Care,346,1,346,C117,S03,Hyderabad,UPI,6
T2409,06-11-2024,P3001,Biscuits,Snacks,139,8,1112,C596,S04,Kolkata,UPI,11
T2410,31-08-2024,P1002,Wheat Flour,Grocery,239,6,1434,C774,S01,Kolkata,Card,8
T2411,30-12-2024,P2002,Soap,Personal Care,119,10,1190,C246,S01,Mumbai,Card,12
T2412,10-12-2024,P1002,Wheat Flour,Grocery,446,5,2230,C661,S04,Mumbai,Card,12
T2413,03-10-2024,P1002,Wheat Flour,Grocery,359,8,2872,C346,S02,Mumbai,Cash,10
T2414,15-01-2024,P1002,Wheat Flour,Grocery,242,2,484,C264,S03,Bangalore,Card,1
T2415,31-08-2024,P2001,Shampoo,Personal Care,360,5,1800,C786,S01,Kolkata,Cash,8
T2416,20-12-2024,P4002,Butter,Dairy,66,8,528,C440,S02,Chennai,UPI,12
T2417,14-07-2024,P1002,Wheat Flour,Grocery,213,6,1278,C769,S04,Mumbai,Cash,7
T2418,14-02-2024,P2002,Soap,Personal Care,168,2,336,C214,S01,Delhi,UPI,2
T2419,29-02-2024,P5001,Soft Drink,Beverages,401,4,1604,C686,S03,Mumbai,Card,2
T2420,01-01-2024,P3002,Chips,Snacks,397,10,3970,C418,S01,Chennai,UPI,1
T2421,12-06-2024,P2001,Shampoo,Personal Care,236,7,1652,C889,S03,Kolkata,Cash,6
T2422,23-04-2024,P4002,Butter,Dairy,322,10,3220,C209,S04,Hyderabad,UPI,4
T2423,31-05-2024,P4001,Milk,Dairy,94,6,564,C957,S02,Bangalore,UPI,5
T2424,25-05-2024,P4001,Milk,Dairy,327,3,981,C249,S01,Chennai,Card,5
T2425,04-03-2024,P2002,Soap,Personal Care,372,9,3348,C380,S04,Kolkata,Cash,3
T2426,11-07-2024,P4001,Milk,Dairy,380,5,1900,C160,S03,Mumbai,UPI,7
T2427,27-01-2024,P2001,Shampoo,Personal Care,378,4,1512,C986,S02,Bangalore,UPI,1
T2428,03-12-2024,P3002,Chips,Snacks,437,5,2185,C968,S02,Hyderabad,UPI,12
T2429,13-12-2024,P3002,Chips,Snacks,236,6,1416,C584,S03,Bangalore,Card,12
T2430,24-05-2024,P1002,Wheat Flour,Grocery,392,9,3528,C389,S02,Kolkata,UPI,5
T2431,14-06-2024,P3002,Chips,Snacks,87,2,174,C870,S01,Kolkata,Card,6
T2432,11-03-2024,P4001,Milk,Dairy,315,3,945,C552,S04,Delhi,Cash,3
T2433,10-04-2024,P2001,Shampoo,Personal Care,431,4,1724,C852,S01,Delhi,UPI,4
T2434,16-03-2024,P5001,Soft Drink,Beverages,367,2,734,C485,S04,Kolkata,Cash,3
T2435,30-08-2024,P1001,Rice,Grocery,202,2,404,C283,S01,Hyderabad,UPI,8
T2436,17-03-2024,P3001,Biscuits,Snacks,242,10,2420,C742,S04,Mumbai,Cash,3
T2437,07-09-2024,P1002,Wheat Flour,Grocery,223,4,892,C409,S02,Kolkata,UPI,9
T2438,25-08-2024,P3002,Chips,Snacks,418,2,836,C985,S04,Delhi,UPI,8
T2439,02-03-2024,P4001,Milk,Dairy,25,6,150,C219,S01,Hyderabad,Card,3
T2440,27-10-2024,P4002,Butter,Dairy,31,4,124,C686,S04,Delhi,UPI,10
T2441,15-07-2024,P1002,Wheat Flour,Grocery,112,10,1120,C595,S04,Delhi,UPI,7
T2442,02-02-2024,P1003,Cooking Oil,Grocery,186,2,372,C830,S02,Bangalore,UPI,2
T2443,01-10-2024,P1001,Rice,Grocery,304,7,2128,C902,S04,Hyderabad,UPI,10
T2444,29-11-2024,P5001,Soft Drink,Beverages,385,9,3465,C227,S02,Kolkata,Cash,11
T2445,02-04-2024,P1003,Cooking Oil,Grocery,375,10,3750,C105,S04,Delhi,Cash,4
T2446,15-04-2024,P1001,Rice,Grocery,314,3,942,C768,S02,Hyderabad,UPI,4
T2447,04-03-2024,P2002,Soap,Personal Care,63,1,63,C618,S03,Delhi,UPI,3
T2448,01-01-2024,P1003,Cooking Oil,Grocery,356,7,2492,C354,S03,Hyderabad,UPI,1
T2449,12-03-2024,P2002,Soap,Personal Care,247,9,2223,C690,S04,Kolkata,Card,3
T2450,02-10-2024,P4002,Butter,Dairy,330,6,1980,C622,S02,Kolkata,Cash,10
T2451,06-04-2024,P1001,Rice,Grocery,38,4,152,C245,S03,Mumbai,Cash,4
T2452,29-10-2024,P5001,Soft Drink,Beverages,130,9,1170,C467,S03,Mumbai,UPI,10
T2453,08-10-2024,P5001,Soft Drink,Beverages,58,7,406,C361,S03,Bangalore,UPI,10
T2454,12-02-2024,P1003,Cooking Oil,Grocery,253,7,1771,C360,S04,Kolkata,Cash,2
T2455,18-11-2024,P4002,Butter,Dairy,56,4,224,C850,S03,Kolkata,UPI,11
T2456,02-12-2024,P2001,Shampoo,Personal Care,308,6,1848,C763,S02,Bangalore,Cash,12
T2457,14-01-2024,P3001,Biscuits,Snacks,214,7,1498,C718,S02,Hyderabad,Card,1
T2458,16-12-2024,P1002,Wheat Flour,Grocery,76,9,684,C661,S04,Hyderabad,Card,12
T2459,19-06-2024,P1002,Wheat Flour,Grocery,485,6,2910,C896,S03,Mumbai,Cash,6
T2460,12-07-2024,P2002,Soap,Personal Care,70,1,70,C327,S04,Hyderabad,Cash,7
T2461,05-06-2024,P1003,Cooking Oil,Grocery,392,9,3528,C702,S04,Hyderabad,UPI,6
T2462,24-05-2024,P3001,Biscuits,Snacks,463,10,4630,C664,S03,Chennai,Cash,5
T2463,18-07-2024,P1001,Rice,Grocery,182,3,546,C285,S03,Kolkata,UPI,7
T2464,25-07-2024,P4002,Butter,Dairy,324,9,2916,C588,S02,Delhi,Cash,7
T2465,05-03-2024,P4002,Butter,Dairy,356,3,1068,C246,S04,Chennai,UPI,3
T2466,23-11-2024,P2002,Soap,Personal Care,490,1,490,C479,S02,Kolkata,UPI,11
T2467,12-08-2024,P3002,Chips,Snacks,113,8,904,C462,S04,Chennai,Card,8
T2468,27-04-2024,P2002,Soap,Personal Care,286,7,2002,C412,S01,Delhi,Card,4
T2469,10-02-2024,P3001,Biscuits,Snacks,344,2,688,C178,S02,Hyderabad,Cash,2
T2470,26-05-2024,P5001,Soft Drink,Beverages,63,1,63,C667,S04,Hyderabad,Card,5
T2471,11-09-2024,P4002,Butter,Dairy,265,3,795,C627,S01,Bangalore,Cash,9
T2472,04-01-2024,P5001,Soft Drink,Beverages,486,4,1944,C831,S04,Kolkata,UPI,1
T2473,04-12-2024,P3001,Biscuits,Snacks,398,4,1592,C943,S01,Chennai,Card,12
T2474,25-04-2024,P1003,Cooking Oil,Grocery,482,9,4338,C279,S01,Delhi,Cash,4
T2475,04-08-2024,P4002,Butter,Dairy,46,6,276,C607,S04,Mumbai,Card,8
T2476,13-12-2024,P1002,Wheat Flour,Grocery,487,6,2922,C355,S01,Delhi,Card,12
T2477,19-04-2024,P4001,Milk,Dairy,155,5,775,C102,S04,Mumbai,Card,4
T2478,25-08-2024,P4002,Butter,Dairy,498,1,498,C732,S04,Hyderabad,Card,8
T2479,17-06-2024,P1001,Rice,Grocery,255,10,2550,C405,S03,Hyderabad,Cash,6
T2480,30-06-2024,P3001,Biscuits,Snacks,225,3,675,C109,S01,Bangalore,Card,6
T2481,20-09-2024,P2001,Shampoo,Personal Care,290,2,580,C257,S04,Hyderabad,Card,9
T2482,02-12-2024,P1001,Rice,Grocery,413,3,1239,C356,S02,Bangalore,Card,12
T2483,07-08-2024,P3001,Biscuits,Snacks,206,5,1030,C286,S03,Hyderabad,Card,8
T2484,30-06-2024,P4001,Milk,Dairy,91,3,273,C865,S04,Hyderabad,Card,6
T2485,25-05-2024,P2001,Shampoo,Personal Care,117,2,234,C141,S02,Bangalore,Card,5
T2486,07-12-2024,P3001,Biscuits,Snacks,102,1,102,C303,S04,Kolkata,Card,12
T2487,08-10-2024,P1002,Wheat Flour,Grocery,270,7,1890,C607,S02,Delhi,Card,10
T2488,26-02-2024,P4002,Butter,Dairy,87,7,609,C210,S01,Mumbai,Cash,2
T2489,16-12-2024,P3001,Biscuits,Snacks,26,9,234,C342,S01,Kolkata,Card,12
T2490,05-01-2024,P3002,Chips,Snacks,397,10,3970,C544,S04,Delhi,Card,1
T2491,07-08-2024,P4001,Milk,Dairy,409,2,818,C353,S02,Kolkata,UPI,8
T2492,28-02-2024,P1003,Cooking Oil,Grocery,163,4,652,C984,S03,Kolkata,Cash,2
T2493,27-12-2024,P3002,Chips,Snacks,262,4,1048,C901,S01,Kolkata,UPI,12
T2494,06-04-2024,P4002,Butter,Dairy,112,10,1120,C975,S02,Mumbai,Cash,4
T2495,20-05-2024,P1003,Cooking Oil,Grocery,39,7,273,C296,S02,Bangalore,Cash,5
T2496,27-01-2024,P5001,Soft Drink,Beverages,66,4,264,C489,S04,Chennai,Card,1
T2497,06-08-2024,P2001,Shampoo,Personal Care,192,4,768,C590,S01,Chennai,Card,8
T2498,17-05-2024,P1001,Rice,Grocery,76,5,380,C472,S03,Delhi,UPI,5
T2499,25-01-2024,P3002,Chips,Snacks,183,4,732,C286,S01,Hyderabad,Cash,1
T2500,29-08-2024,P3001,Biscuits,Snacks,166,4,664,C386,S01,Bangalore,Cash,8
T2501,20-06-2024,P2002,Soap,Personal Care,206,8,1648,C411,S01,Hyderabad,UPI,6
T2502,07-03-2024,P1001,Rice,Grocery,414,9,3726,C439,S03,Kolkata,Card,3
T2503,09-07-2024,P5001,Soft Drink,Beverages,329,9,2961,C343,S03,Mumbai,UPI,7
T2504,24-02-2024,P3002,Chips,Snacks,474,2,948,C233,S01,Hyderabad,UPI,2
T2505,16-08-2024,P2001,Shampoo,Personal Care,380,4,1520,C201,S01,Chennai,UPI,8
T2506,30-08-2024,P3001,Biscuits,Snacks,391,5,1955,C879,S02,Chennai,UPI,8
T2507,08-04-2024,P1003,Cooking Oil,Grocery,85,1,85,C528,S03,Chennai,Card,4
T2508,01-03-2024,P3001,Biscuits,Snacks,342,8,2736,C546,S01,Bangalore,Card,3
T2509,12-01-2024,P4002,Butter,Dairy,424,9,3816,C270,S03,Kolkata,Cash,1
T2510,01-02-2024,P2002,Soap,Personal Care,309,1,309,C913,S02,Kolkata,Card,2
T2511,19-09-2024,P4001,Milk,Dairy,465,9,4185,C176,S02,Bangalore,UPI,9
T2512,18-07-2024,P3002,Chips,Snacks,419,9,3771,C510,S03,Mumbai,Cash,7
T2513,21-04-2024,P1001,Rice,Grocery,312,3,936,C706,S01,Chennai,Card,4
T2514,04-06-2024,P4002,Butter,Dairy,152,9,1368,C972,S02,Delhi,UPI,6
T2515,28-03-2024,P2002,Soap,Personal Care,80,9,720,C329,S01,Chennai,Cash,3
T2516,16-03-2024,P2002,Soap,Personal Care,347,1,347,C384,S02,Delhi,Cash,3
T2517,29-02-2024,P2001,Shampoo,Personal Care,293,4,1172,C101,S03,Kolkata,UPI,2
T2518,27-12-2024,P3001,Biscuits,Snacks,62,6,372,C662,S03,Kolkata,Cash,12
T2519,15-06-2024,P3002,Chips,Snacks,170,10,1700,C158,S01,Delhi,Cash,6
T2520,09-01-2024,P2002,Soap,Personal Care,151,3,453,C650,S01,Kolkata,UPI,1
T2521,16-11-2024,P3002,Chips,Snacks,465,5,2325,C749,S02,Bangalore,Cash,11
T2522,24-10-2024,P3001,Biscuits,Snacks,124,5,620,C744,S04,Mumbai,Card,10
T2523,16-03-2024,P2001,Shampoo,Personal Care,208,7,1456,C590,S01,Bangalore,Cash,3
T2524,31-03-2024,P4001,Milk,Dairy,437,3,1311,C293,S04,Kolkata,Cash,3
T2525,24-03-2024,P2002,Soap,Personal Care,178,1,178,C281,S04,Kolkata,UPI,3
T2526,06-02-2024,P2001,Shampoo,Personal Care,93,2,186,C536,S02,Bangalore,UPI,2
T2527,26-09-2024,P3002,Chips,Snacks,390,2,780,C240,S01,Chennai,Cash,9
T2528,26-02-2024,P3002,Chips,Snacks,30,7,210,C946,S01,Kolkata,Cash,2
T2529,12-02-2024,P1003,Cooking Oil,Grocery,414,4,1656,C374,S02,Kolkata,UPI,2
T2530,24-02-2024,P1001,Rice,Grocery,425,1,425,C655,S03,Kolkata,Cash,2
T2531,15-10-2024,P2001,Shampoo,Personal Care,265,3,795,C554,S02,Delhi,Card,10
T2532,29-01-2024,P4001,Milk,Dairy,144,3,432,C656,S03,Kolkata,UPI,1
T2533,23-01-2024,P1002,Wheat Flour,Grocery,442,1,442,C205,S03,Hyderabad,UPI,1
T2534,24-04-2024,P3002,Chips,Snacks,20,3,60,C124,S02,Bangalore,Card,4
T2535,26-05-2024,P1003,Cooking Oil,Grocery,355,6,2130,C331,S04,Kolkata,UPI,5
T2536,26-02-2024,P1002,Wheat Flour,Grocery,106,8,848,C329,S01,Delhi,Card,2
T2537,01-03-2024,P1002,Wheat Flour,Grocery,190,10,1900,C469,S01,Hyderabad,UPI,3
T2538,28-09-2024,P1003,Cooking Oil,Grocery,239,3,717,C442,S02,Kolkata,Card,9
T2539,26-05-2024,P1003,Cooking Oil,Grocery,339,5,1695,C456,S01,Delhi,Card,5
T2540,30-12-2024,P3001,Biscuits,Snacks,435,5,2175,C917,S01,Hyderabad,Cash,12
T2541,18-07-2024,P1003,Cooking Oil,Grocery,95,6,570,C557,S04,Hyderabad,Cash,7
T2542,22-05-2024,P5001,Soft Drink,Beverages,392,7,2744,C248,S01,Delhi,Cash,5
T2543,12-06-2024,P1003,Cooking Oil,Grocery,200,7,1400,C606,S04,Bangalore,UPI,6
T2544,21-11-2024,P3002,Chips,Snacks,426,10,4260,C441,S02,Kolkata,Cash,11
T2545,11-09-2024,P3002,Chips,Snacks,301,7,2107,C651,S04,Chennai,UPI,9
T2546,24-10-2024,P2001,Shampoo,Personal Care,62,7,434,C832,S04,Chennai,UPI,10
T2547,04-07-2024,P2001,Shampoo,Personal Care,140,2,280,C102,S02,Hyderabad,Card,7
T2548,26-02-2024,P4002,Butter,Dairy,88,8,704,C161,S03,Delhi,Cash,2
T2549,09-10-2024,P2002,Soap,Personal Care,93,8,744,C531,S02,Mumbai,Cash,10
T2550,22-12-2024,P1001,Rice,Grocery,80,3,240,C820,S02,Bangalore,UPI,12
T2551,28-01-2024,P1001,Rice,Grocery,210,7,1470,C818,S01,Kolkata,UPI,1
T2552,31-10-2024,P1002,Wheat Flour,Grocery,448,8,3584,C991,S02,Hyderabad,Cash,10
T2553,05-05-2024,P3001,Biscuits,Snacks,60,3,180,C178,S01,Chennai,Card,5
T2554,12-03-2024,P1003,Cooking Oil,Grocery,260,3,780,C866,S03,Bangalore,Card,3
T2555,26-11-2024,P3001,Biscuits,Snacks,420,8,3360,C811,S01,Delhi,Cash,11
T2556,24-11-2024,P1003,Cooking Oil,Grocery,471,1,471,C132,S02,Chennai,Cash,11
T2557,04-08-2024,P1001,Rice,Grocery,446,7,3122,C796,S04,Chennai,UPI,8
T2558,05-06-2024,P2002,Soap,Personal Care,276,10,2760,C826,S02,Bangalore,Cash,6
T2559,12-07-2024,P2002,Soap,Personal Care,287,2,574,C228,S02,Bangalore,UPI,7
T2560,04-04-2024,P1001,Rice,Grocery,220,4,880,C942,S01,Kolkata,Card,4
T2561,24-11-2024,P4001,Milk,Dairy,354,6,2124,C514,S04,Mumbai,Cash,11
T2562,18-05-2024,P3001,Biscuits,Snacks,119,7,833,C211,S01,Hyderabad,Card,5
T2563,02-05-2024,P5001,Soft Drink,Beverages,34,6,204,C388,S02,Chennai,Cash,5
T2564,06-01-2024,P1002,Wheat Flour,Grocery,325,4,1300,C874,S03,Mumbai,UPI,1
T2565,17-05-2024,P2001,Shampoo,Personal Care,143,1,143,C187,S01,Chennai,Card,5
T2566,17-02-2024,P1001,Rice,Grocery,181,1,181,C416,S01,Delhi,Card,2
T2567,10-06-2024,P3002,Chips,Snacks,119,9,1071,C869,S04,Kolkata,Card,6
T2568,27-07-2024,P1003,Cooking Oil,Grocery,189,2,378,C859,S01,Chennai,Cash,7
T2569,14-07-2024,P1001,Rice,Grocery,427,10,4270,C588,S01,Delhi,Cash,7
T2570,16-11-2024,P1003,Cooking Oil,Grocery,60,8,480,C195,S02,Mumbai,UPI,11
T2571,21-09-2024,P1003,Cooking Oil,Grocery,276,3,828,C846,S03,Bangalore,Cash,9
T2572,15-11-2024,P3001,Biscuits,Snacks,204,5,1020,C976,S04,Hyderabad,UPI,11
T2573,08-11-2024,P3002,Chips,Snacks,126,4,504,C721,S01,Mumbai,UPI,11
T2574,08-01-2024,P4001,Milk,Dairy,432,2,864,C246,S03,Chennai,Cash,1
T2575,09-06-2024,P4001,Milk,Dairy,252,2,504,C273,S03,Mumbai,Cash,6
T2576,29-06-2024,P2002,Soap,Personal Care,206,10,2060,C191,S01,Mumbai,UPI,6
T2577,11-05-2024,P4001,Milk,Dairy,262,5,1310,C881,S04,Kolkata,Cash,5
T2578,21-01-2024,P1002,Wheat Flour,Grocery,269,10,2690,C472,S03,Bangalore,Card,1
T2579,06-07-2024,P5001,Soft Drink,Beverages,245,3,735,C624,S03,Delhi,Cash,7
T2580,14-05-2024,P3002,Chips,Snacks,250,9,2250,C998,S01,Chennai,UPI,5
T2581,14-10-2024,P1001,Rice,Grocery,378,4,1512,C108,S02,Hyderabad,Card,10
T2582,23-07-2024,P3002,Chips,Snacks,311,3,933,C974,S01,Mumbai,Card,7
T2583,26-08-2024,P4001,Milk,Dairy,198,2,396,C579,S04,Hyderabad,Cash,8
T2584,22-07-2024,P1003,Cooking Oil,Grocery,489,2,978,C886,S04,Mumbai,Card,7
T2585,24-06-2024,P3001,Biscuits,Snacks,182,2,364,C718,S04,Mumbai,UPI,6
T2586,20-08-2024,P4001,Milk,Dairy,162,2,324,C139,S02,Bangalore,Cash,8
T2587,17-01-2024,P2001,Shampoo,Personal Care,310,6,1860,C715,S04,Hyderabad,Card,1
T2588,28-01-2024,P3002,Chips,Snacks,129,8,1032,C316,S01,Kolkata,Card,1
T2589,31-03-2024,P2002,Soap,Personal Care,345,5,1725,C185,S02,Hyderabad,Card,3
T2590,30-12-2024,P3002,Chips,Snacks,172,2,344,C562,S04,Chennai,Cash,12
T2591,28-01-2024,P2002,Soap,Personal Care,445,3,1335,C194,S04,Delhi,Card,1
T2592,02-08-2024,P1003,Cooking Oil,Grocery,198,4,792,C593,S04,Chennai,UPI,8
T2593,20-12-2024,P1003,Cooking Oil,Grocery,201,7,1407,C684,S04,Hyderabad,UPI,12
T2594,07-12-2024,P5001,Soft Drink,Beverages,59,4,236,C692,S02,Delhi,UPI,12
T2595,22-08-2024,P3001,Biscuits,Snacks,97,1,97,C251,S04,Delhi,Cash,8
T2596,02-01-2024,P3002,Chips,Snacks,286,5,1430,C561,S02,Kolkata,Card,1
T2597,21-04-2024,P5001,Soft Drink,Beverages,38,2,76,C863,S02,Bangalore,UPI,4
T2598,12-07-2024,P4002,Butter,Dairy,327,3,981,C321,S03,Mumbai,Cash,7
T2599,05-07-2024,P5001,Soft Drink,Beverages,209,1,209,C116,S03,Delhi,UPI,7
T2600,21-08-2024,P1002,Wheat Flour,Grocery,352,8,2816,C523,S04,Delhi,Card,8
T2601,20-06-2024,P4002,Butter,Dairy,287,7,2009,C216,S02,Bangalore,Card,6
T2602,31-10-2024,P3001,Biscuits,Snacks,303,3,909,C266,S04,Bangalore,Card,10
T2603,13-11-2024,P3002,Chips,Snacks,379,5,1895,C977,S01,Hyderabad,Cash,11
T2604,29-07-2024,P1002,Wheat Flour,Grocery,335,1,335,C206,S04,Kolkata,UPI,7
T2605,15-08-2024,P4002,Butter,Dairy,344,2,688,C615,S01,Kolkata,Card,8
T2606,20-08-2024,P3002,Chips,Snacks,134,4,536,C664,S04,Hyderabad,Cash,8
T2607,25-08-2024,P4001,Milk,Dairy,199,2,398,C522,S04,Hyderabad,Card,8
T2608,17-05-2024,P2001,Shampoo,Personal Care,165,9,1485,C774,S03,Delhi,Card,5
T2609,31-07-2024,P2001,Shampoo,Personal Care,480,1,480,C133,S01,Hyderabad,Cash,7
T2610,03-11-2024,P3001,Biscuits,Snacks,439,9,3951,C425,S03,Mumbai,UPI,11
T2611,19-07-2024,P3002,Chips,Snacks,304,4,1216,C297,S04,Hyderabad,UPI,7
T2612,21-11-2024,P3002,Chips,Snacks,500,3,1500,C499,S02,Bangalore,Card,11
T2613,28-04-2024,P4002,Butter,Dairy,243,3,729,C201,S02,Chennai,Cash,4
T2614,17-11-2024,P5001,Soft Drink,Beverages,451,7,3157,C366,S02,Delhi,Cash,11
T2615,11-08-2024,P1002,Wheat Flour,Grocery,33,2,66,C111,S02,Hyderabad,UPI,8
T2616,14-07-2024,P4002,Butter,Dairy,312,2,624,C125,S02,Bangalore,UPI,7
T2617,30-11-2024,P3001,Biscuits,Snacks,142,3,426,C327,S03,Mumbai,UPI,11
T2618,13-05-2024,P2001,Shampoo,Personal Care,414,7,2898,C775,S01,Delhi,Cash,5
T2619,23-10-2024,P1003,Cooking Oil,Grocery,346,1,346,C987,S01,Hyderabad,Card,10
T2620,13-03-2024,P5001,Soft Drink,Beverages,74,2,148,C389,S03,Mumbai,Cash,3
T2621,04-07-2024,P1002,Wheat Flour,Grocery,452,8,3616,C958,S02,Bangalore,Cash,7
T2622,07-02-2024,P4001,Milk,Dairy,231,1,231,C598,S01,Mumbai,UPI,2
T2623,09-06-2024,P3002,Chips,Snacks,475,7,3325,C748,S04,Mumbai,Cash,6
T2624,01-04-2024,P2002,Soap,Personal Care,482,1,482,C775,S01,Hyderabad,Card,4
T2625,03-11-2024,P3001,Biscuits,Snacks,334,8,2672,C659,S01,Mumbai,UPI,11
T2626,06-11-2024,P2002,Soap,Personal Care,118,2,236,C130,S01,Chennai,UPI,11
T2627,05-07-2024,P1003,Cooking Oil,Grocery,463,4,1852,C217,S02,Hyderabad,Card,7
T2628,20-12-2024,P1003,Cooking Oil,Grocery,62,4,248,C229,S03,Delhi,Card,12
T2629,28-12-2024,P2001,Shampoo,Personal Care,198,2,396,C664,S03,Bangalore,UPI,12
T2630,23-07-2024,P4001,Milk,Dairy,282,7,1974,C297,S03,Mumbai,Cash,7
T2631,25-10-2024,P2002,Soap,Personal Care,72,7,504,C912,S03,Mumbai,Cash,10
T2632,16-08-2024,P4001,Milk,Dairy,472,7,3304,C533,S03,Delhi,UPI,8
T2633,07-08-2024,P1002,Wheat Flour,Grocery,216,10,2160,C304,S03,Delhi,UPI,8
T2634,18-01-2024,P1002,Wheat Flour,Grocery,105,8,840,C623,S03,Chennai,Card,1
T2635,26-11-2024,P2002,Soap,Personal Care,443,10,4430,C643,S03,Bangalore,Cash,11
T2636,14-06-2024,P1002,Wheat Flour,Grocery,434,3,1302,C539,S02,Delhi,Cash,6
T2637,09-07-2024,P1002,Wheat Flour,Grocery,356,4,1424,C480,S02,Delhi,Cash,7
T2638,06-01-2024,P1001,Rice,Grocery,372,6,2232,C834,S03,Mumbai,Card,1
T2639,29-04-2024,P5001,Soft Drink,Beverages,480,6,2880,C675,S01,Bangalore,Card,4
T2640,21-04-2024,P5001,Soft Drink,Beverages,289,4,1156,C205,S03,Kolkata,UPI,4
T2641,26-11-2024,P1002,Wheat Flour,Grocery,477,10,4770,C531,S04,Delhi,Card,11
T2642,09-09-2024,P2001,Shampoo,Personal Care,45,4,180,C610,S01,Delhi,Card,9
T2643,28-03-2024,P1002,Wheat Flour,Grocery,251,2,502,C715,S03,Chennai,Card,3
T2644,25-05-2024,P2001,Shampoo,Personal Care,30,10,300,C118,S01,Bangalore,Card,5
T2645,30-09-2024,P1003,Cooking Oil,Grocery,38,7,266,C640,S01,Delhi,UPI,9
T2646,18-02-2024,P1001,Rice,Grocery,260,2,520,C949,S04,Kolkata,Card,2
T2647,26-06-2024,P2002,Soap,Personal Care,405,6,2430,C509,S01,Chennai,Card,6
T2648,20-07-2024,P4001,Milk,Dairy,44,10,440,C405,S04,Bangalore,UPI,7
T2649,12-11-2024,P1002,Wheat Flour,Grocery,500,6,3000,C205,S01,Mumbai,Cash,11
T2650,14-06-2024,P1001,Rice,Grocery,73,3,219,C982,S04,Mumbai,Cash,6
T2651,07-07-2024,P1002,Wheat Flour,Grocery,390,4,1560,C935,S01,Kolkata,Cash,7
T2652,25-01-2024,P2002,Soap,Personal Care,76,1,76,C411,S01,Delhi,Card,1
T2653,23-12-2024,P5001,Soft Drink,Beverages,158,7,1106,C274,S02,Chennai,Card,12
T2654,16-03-2024,P1002,Wheat Flour,Grocery,183,3,549,C871,S04,Kolkata,Card,3
T2655,03-05-2024,P1002,Wheat Flour,Grocery,290,9,2610,C691,S04,Kolkata,Card,5
T2656,04-09-2024,P2002,Soap,Personal Care,415,6,2490,C331,S01,Delhi,Card,9
T2657,04-05-2024,P1002,Wheat Flour,Grocery,305,6,1830,C775,S02,Kolkata,Cash,5
T2658,18-04-2024,P1002,Wheat Flour,Grocery,50,8,400,C113,S02,Bangalore,Card,4
T2659,23-06-2024,P2001,Shampoo,Personal Care,73,8,584,C313,S03,Delhi,UPI,6
T2660,15-09-2024,P4001,Milk,Dairy,454,3,1362,C208,S02,Mumbai,Card,9
T2661,13-11-2024,P3002,Chips,Snacks,464,8,3712,C625,S02,Bangalore,Cash,11
T2662,25-03-2024,P1002,Wheat Flour,Grocery,236,5,1180,C802,S03,Chennai,UPI,3
T2663,24-02-2024,P1002,Wheat Flour,Grocery,256,3,768,C862,S01,Mumbai,Cash,2
T2664,15-01-2024,P4001,Milk,Dairy,156,3,468,C587,S04,Delhi,Card,1
T2665,30-06-2024,P1002,Wheat Flour,Grocery,63,9,567,C541,S02,Mumbai,Card,6
T2666,19-06-2024,P4002,Butter,Dairy,280,7,1960,C154,S04,Delhi,Card,6
T2667,14-07-2024,P1002,Wheat Flour,Grocery,352,1,352,C849,S04,Mumbai,Card,7
T2668,31-10-2024,P2001,Shampoo,Personal Care,110,7,770,C382,S04,Chennai,Card,10
T2669,07-05-2024,P1002,Wheat Flour,Grocery,350,1,350,C213,S02,Hyderabad,Cash,5
T2670,02-05-2024,P1001,Rice,Grocery,156,10,1560,C167,S01,Delhi,Cash,5
T2671,20-07-2024,P5001,Soft Drink,Beverages,220,7,1540,C203,S02,Kolkata,UPI,7
T2672,28-03-2024,P2002,Soap,Personal Care,125,8,1000,C904,S02,Delhi,UPI,3
T2673,02-01-2024,P2002,Soap,Personal Care,167,10,1670,C196,S02,Chennai,UPI,1
T2674,05-06-2024,P5001,Soft Drink,Beverages,398,8,3184,C973,S02,Mumbai,Card,6
T2675,19-06-2024,P1002,Wheat Flour,Grocery,115,3,345,C566,S02,Hyderabad,UPI,6
